pair_id,format_id,left_content_id,right_content_id,left_views,right_views,label
train_1343,do-it-sad-do-it-tired,7558524174835125526,7564113510016224543,141524,5804,1
train_1344,i-got-a-job-offer-but-declined,7565149908177603871,7564881348729654546,5388,344614,0
train_1345,"to-all-the-05,-06,-07-babies",7573151431138561294,7565010159001505038,466,581,0
train_1346,nagsimba-kasi-broken-pero,7566479545671404820,7573676900648750356,797569,278,1
train_1347,asking-my-tolan-to-count,7542301245042724110,7541092543728012566,1478594,507655,1
train_1348,pro-tip-choose-the-right-answer,7573951204749823233,7570544629234388231,17709,5069951,0
train_1349,how-mfs-feel-after,7568518996052446486,7572085287573097750,740,100320,0
train_1350,how-it-feels-being-in-ap,7564907825520971063,7551166569628421407,78400,11925444,0
train_1351,feel-it-to-heal-it,7566730260599803166,7564953126009195790,4173,254,1
train_1352,war-is-over,7566757701578018062,7566058386052238623,987,6141,0
train_1353,raw-dogging-uni,7567145467155369247,7573525797906943262,3962,10832,0
train_1354,picking-the-answer-i-feel-connected-to,7557436745999076630,7561549354134211862,29793903,460413,1
train_1355,reading-with-my-eyes-not-my-head,7570738958397639957,7572227064707763468,6990,1396,1
train_1356,day-x-of-asking-my-teacher-stupid-questions,7567471284158811422,7566710471135350047,15588,39665,0
train_1357,"to-all-the-05,-06,-07-babies",7568705205731216653,7565010159001505038,1567904,581,1
train_1358,when-my-future-kid-is-crying,7574832633742396703,7572782715343244574,3991,1925,1
train_1359,why-didn't-anyone-show-me,7564364339323391262,7564711052844322062,218057,12888,1
train_1360,of-course-it's-hard,7564528862692904224,7568824497038544129,29331,1193,1
train_1361,the-concept-of-having-to,7573374776572382486,7572274213558471943,4027820,1811,1
train_1362,how-i-feel-in-ap-calc,7543760976034729246,7564860285605924151,233479,11822500,0
train_1363,forget-those-stupid-boys,7573430249577352470,7569165321202846996,702,784352,0
train_1364,nnn-has-officially-started,7566384800844483862,7568375055810448656,4057966,137219,1
train_1365,pov-exams-are-in-a-month,7574169952412863756,7563685568920423700,52699,11539,1
train_1366,cramps-but-no-blood,7516315675812531486,7533328449033817357,820685,543009,1
train_1367,history-students-cheating,7573995861412285718,7573445577753496845,218993,46343,1
train_1368,too-tired-to-study-but-can't-sleep,7564961608447872287,7569367746383760651,9596,490,1
train_1369,steady-callin'-my-phone,7569756740774923533,7562417633912524087,68385,3154187,0
train_1370,go-study-forget-about-boys,7572172678518377740,7569165321202846996,10426,784352,0
train_1371,me-when-i-find-the-person,7556683133660237086,7565264923509509390,65932,983,1
train_1372,when-it's-12-am-and-ur-doing,7572420279767469325,7567645306062392584,114641,1063,1
train_1373,i'm-at-a-stage-in-my-life,7566808687289830664,7573005296730131742,792965,274,1
train_1374,after-years-of-losing-nnn,7567968016344861972,7567794979863530765,794,2012421,0
train_1375,me-reading-back-the-timed-essay,7564118938796264717,7557910366689299725,1395,248451,0
train_1376,wear-clothes-inspired-by-movies,7573349383178063126,7574053152186453255,55871,5219,1
train_1377,pov-they-lied-about-the-salary,7569090813800533266,7548860150640102687,15568,741625,0
train_1378,mikirin-apasih,7573531499211951368,7572050998772911380,4980,41521,0
train_1379,my-boyfriend-took-these-photos,7565318904332045586,7531049927158271288,145513,990560,0
train_1380,which-one-is-ai,7569266521751555358,7522197430197046550,22802,26766484,0
train_1381,i-hate-conflict-so-much,7571483163311082783,7569653979643202871,6411,41626,0
train_1382,when-adam-was-lonely,7574079338048539935,7574419936047680823,9561990,96,1
train_1383,what-do-you-like-about-your-job,7532642256981871902,7572270172547943694,614043,114217,1
train_1384,pressure-of-nnn,7567675076393307414,7567794979863530765,258558,2012421,0
train_1385,how-i'm-gonna-hand-in-my-last-paper,7574132872261537032,7572469952813337868,2121,11991,0
train_1386,cramps-but-no-blood,7516315675812531486,7570448623624899895,820685,562,1
train_1387,50%-off-at-spirit-halloween,7568203233814957325,7567764005192748318,2237111,81683,1
train_1388,applying-to-jobs-in-2015,7572206194824170807,7563755727219625246,10579,1213,1
train_1389,how-the-pressure-is-hitting-me,7567794979863530765,7567443660074208534,2012421,1747704,1
train_1390,pinterest-ai-generated,7569965329732996359,7570065087176674578,1941,7333,0
train_1391,ranking-the-best-sora-ai-moments,7570843202849180959,7571889559198387511,370789,433162,0
train_1392,top-5-best-trends,7567992631414787358,7549721711982251295,5159975,568120,1
train_1393,us-reconnecting-with-nature,7570787307473702174,7559126088392510742,16868,285013,0
train_1394,ranking-the-best-sora-ai-moments,7571889559198387511,7568565803147201814,433162,484,1
train_1395,pov-trial-el-sat,7568686076135476487,7574455709811756305,2473,1584,1
train_1396,when-you're-so-cooked-during-test,7569897365604142366,7515549359870577976,2185,1511279,0
train_1397,quit-that-job,7573753080668278047,7572747348527369503,4535375,1806,1
train_1398,how-it-feels-to-make-it,7568769771689250061,7568899165107899656,3030,1517,1
train_1399,cold-calling-a-hiring-manager,7571163219683740950,7509216955539148054,601722,1894933,0
train_1400,study-till-the-ice-melts,7570839221989149970,7541424448654642454,255017,8664958,0
